Trace
Swept SA
A.13.07,N9020A
24876.475,-67.2723236083984
24877.7,-67.2012557983398
24878.925,-66.9420394897461
24880.15,-66.4996948242188
24881.375,-66.4997024536133
24882.6,-65.1994247436523
24883.825,-64.4844818115234
24885.05,-63.8130226135254
24886.275,-63.2502670288086
24887.5,-62.8330116271973
24888.725,-62.5921936035156
24889.95,-62.5336647033691
24891.175,-62.5386848449707
24892.4,-62.6791725158691
24893.625,-63.006965637207
24894.85,-63.4936332702637
24896.075,-64.08984375
24897.3,-64.7203369140625
24898.525,-65.3065185546875
24899.75,-65.7672653198242
24900.975,-66.0816802978516
24902.2,-66.2631378173828
24903.425,-66.3526153564453
24904.65,-66.4002838134766
24905.875,-66.457145690918
24907.1,-66.5641860961914
24908.325,-66.7573547363281
24909.55,-67.0667495727539
24910.775,-67.5216445922852
24912,-68.1287231445313
24913.225,-68.8796310424805
24914.45,-69.7183380126953
24915.675,-70.5637359619141
24916.9,-71.2962493896484
24918.125,-71.8749008178711
24919.35,-72.3189239501953
24920.575,-72.7119369506836
24921.8,-73.171012878418
24923.025,-73.8274307250977
24924.25,-74.8066177368164
24925.475,-76.2540817260742
24926.7,-78.1940536499023
24927.925,-80.2243347167969
24929.15,-80.8598480224609
24930.375,-80.8598556518555
24931.6,-78.3930892944336
24932.825,-76.9573440551758
24934.05,-75.6035537719727
24935.275,-74.4320449829102
24936.5,-73.4938430786133
24937.725,-72.8533248901367
24938.95,-72.5464401245117
24940.175,-72.5188522338867
24941.4,-72.5723724365234
24942.625,-72.828254699707
24943.85,-72.962890625
24945.075,-72.48876953125
24946.3,-71.7671356201172
24947.525,-71.0087127685547
24948.75,-70.3723754882813
24949.975,-69.9475936889648
24951.2,-69.7184829711914
24952.425,-69.6181411743164
24953.65,-69.5428924560547
24954.875,-69.4375305175781
24956.1,-69.3472290039063
24957.325,-69.3313446044922
24958.55,-69.3614501953125
24959.775,-69.5830535888672
24961,-70.0847702026367
24962.225,-70.8222961425781
24963.45,-71.5004577636719
24964.675,-71.6568298339844
24965.9,-71.0865478515625
24967.125,-71.086555480957
24968.35,-69.4844131469727
24969.575,-68.6641082763672
24970.8,-67.8847808837891
24972.025,-67.16064453125
24973.25,-66.4808197021484
24974.475,-65.8545150756836
24975.7,-65.2783813476563
24976.925,-64.7641296386719
24978.15,-64.3184432983398
24979.375,-63.9588813781738
24980.6,-63.6963195800781
24981.825,-63.5525016784668
24983.05,-63.5307655334473
24984.275,-63.5466575622559
24985.5,-63.7047004699707
24986.725,-64.0575790405273
24987.95,-64.631217956543
24989.175,-65.4557037353516
24990.4,-66.516845703125
24991.625,-67.7176208496094
24992.85,-68.854850769043
24994.075,-69.6734924316406
24995.3,-70.0456008911133
24996.525,-69.8608093261719
24997.75,-69.5631256103516
24998.975,-69.262939453125
25000.2,-69.0012130737305
25001.425,-68.7938385009766
25002.65,-68.6266098022461
25003.875,-68.4702453613281
25005.1,-68.2737426757813
25006.325,-67.9986419677734
25007.55,-67.6382446289063
25008.775,-67.2268447875977
25010,-66.8212890625
25011.225,-66.4993591308594
25012.45,-66.3262710571289
25013.675,-66.3103942871094
25014.9,-66.3622436523438
25016.125,-66.6632766723633
25017.35,-67.2837371826172
25018.575,-68.3030624389648
25019.8,-69.8424987792969
25021.025,-72.2072601318359
25022.25,-75.6741333007813
25023.475,-79.2497024536133
25024.7,-79.6293411254883
25025.925,-79.6301803588867
25027.15,-76.5897827148438
25028.375,-75.2159194946289
25029.6,-74.1179962158203
25030.825,-73.3712844848633
25032.05,-73.0209197998047
25033.275,-73.0042037963867
25034.5,-73.1304702758789
25035.725,-73.7910690307617
25036.95,-75.1256408691406
25038.175,-77.1040802001953
25039.4,-79.0908889770508
25040.625,-79.6737213134766
25041.85,-77.7111740112305
25043.075,-76.1742553710938
25044.3,-74.615592956543
25045.525,-73.1556015014648
25046.75,-71.8319091796875
25047.975,-70.6913452148438
25049.2,-69.7422714233398
25050.425,-69.009765625
25051.65,-68.5005264282227
25052.875,-68.2262649536133
25054.1,-68.173583984375
25055.325,-68.185302734375
25056.55,-68.3625793457031
25057.775,-68.7204742431641
25059,-69.1929244995117
25060.225,-69.7113723754883
25061.45,-70.1938629150391
25062.675,-70.6069488525391
25063.9,-70.9506301879883
25065.125,-71.2458114624023
25066.35,-71.5100479125977
25067.575,-71.7450256347656
25068.8,-71.9172897338867
25070.025,-71.9599380493164
25071.25,-71.8294982910156
25072.475,-71.6664428710938
25073.7,-71.5560684204102
25074.925,-71.5452041625977
25076.15,-71.5953826904297
25077.375,-71.8913955688477
25078.6,-72.5662078857422
25079.825,-73.762809753418
25081.05,-75.3657989501953
25082.275,-76.7940216064453
25083.5,-76.6568908691406
25084.725,-76.6568984985352
25085.95,-74.8139266967773
25087.175,-74.0630340576172
25088.4,-73.5889129638672
25089.625,-73.3715057373047
25090.85,-73.2812042236328
25092.075,-73.1900634765625
25093.3,-73.0094528198242
25094.525,-72.7803344726563
25095.75,-72.6348419189453
25096.975,-72.627326965332
25098.2,-72.7301788330078
25099.425,-73.2260513305664
25100.65,-74.2319946289063
25101.875,-75.5331192016602
25103.1,-75.5590438842773
25104.325,-75.5590515136719
25105.55,-72.6181564331055
25106.775,-71.0051422119141
25108,-69.5342788696289
25109.225,-68.3009033203125
25110.45,-67.3342666625977
25111.675,-66.6653137207031
25112.9,-66.3057556152344
25114.125,-66.2489013671875
25115.35,-66.2831878662109
25116.575,-66.6419219970703
25117.8,-67.4613952636719
25119.025,-68.9264144897461
25120.25,-71.399040222168
25121.475,-74.0614929199219
25122.7,-74.2404403686523
25123.925,-74.2412796020508
25125.15,-70.7928237915039
25126.375,-69.0259475708008
25127.6,-67.4539031982422
25128.825,-66.1419219970703
25130.05,-65.0849761962891
25131.275,-64.2730331420898
25132.5,-63.6617813110352
25133.725,-63.2119140625
25134.95,-62.8707504272461
25136.175,-62.6115379333496
25137.4,-62.4158706665039
25138.625,-62.2887763977051
25139.85,-62.2452964782715
25141.075,-62.2453002929688
25142.3,-62.3122024536133
25143.525,-62.5195846557617
25144.75,-62.8983840942383
25145.975,-63.4920883178711
25147.2,-64.3424987792969
25148.425,-65.5165252685547
25149.65,-67.0492706298828
25150.875,-68.9315490722656
25152.1,-70.8564758300781
25153.325,-72.2780075073242
25154.55,-73.0088500976563
25155.775,-73.2187347412109
25157,-73.2630615234375
25158.225,-73.4177627563477
25159.45,-73.8860321044922
25160.675,-74.8560256958008
25161.9,-76.544303894043
25163.125,-79.2318420410156
25164.35,-81.7763824462891
25165.575,-83.0005798339844
25166.8,-81.2972564697266
25168.025,-79.8974685668945
25169.25,-78.4884872436523
25170.475,-77.1831893920898
25171.7,-76.015869140625
25172.925,-75.011604309082
25174.15,-74.1553497314453
25175.375,-73.4462585449219
25176.6,-72.8684539794922
25177.825,-72.418586730957
25179.05,-72.0816040039063
25180.275,-71.8357696533203
25181.5,-71.6459579467773
25182.725,-71.4762115478516
25183.95,-71.3022918701172
25185.175,-71.1300354003906
25186.4,-70.9878921508789
25187.625,-70.9168167114258
25188.85,-70.9151458740234
25190.075,-70.9611434936523
25191.3,-71.1601638793945
25192.525,-71.5607070922852
25193.75,-72.2062530517578
25194.975,-73.1695556640625
25196.2,-74.5492782592773
25197.425,-76.5745468139648
25198.65,-79.8482513427734
25199.875,-83.7265243530273
25201.1,-86.1715621948242
25202.325,-86.34716796875
25203.55,-84.5359725952148
25204.775,-83.597770690918
25206,-82.7615814208984
25207.225,-81.9312438964844
25208.45,-80.9587554931641
25209.675,-79.7747116088867
25210.9,-78.360710144043
25212.125,-76.8212814331055
25213.35,-75.2617797851563
25214.575,-73.8093185424805
25215.8,-72.5433197021484
25217.025,-71.5549468994141
25218.25,-70.891845703125
25219.475,-70.5874786376953
25220.7,-70.5615615844727
25221.925,-70.6050491333008
25223.15,-70.8232955932617
25224.375,-70.8266448974609
25225.6,-70.3466796875
25226.825,-69.6442794799805
25228.05,-68.8808364868164
25229.275,-68.2010192871094
25230.5,-67.6767272949219
25231.725,-67.346435546875
25232.95,-67.2093048095703
25234.175,-67.2009429931641
25235.4,-67.2343978881836
25236.625,-67.3757171630859
25237.85,-67.5948104858398
25239.075,-67.8791198730469
25240.3,-68.2361755371094
25241.525,-68.70947265625
25242.75,-69.3525085449219
25243.975,-70.2380447387695
25245.2,-71.427116394043
25246.425,-72.9991683959961
25247.65,-74.9006729125977
25248.875,-76.6056823730469
25250.1,-77.5673065185547
25251.325,-77.5673141479492
25252.55,-76.0688552856445
25253.775,-75.1532287597656
25255,-74.3320922851563
25256.225,-73.6949157714844
25257.45,-73.2709732055664
25258.675,-73.0711288452148
25259.9,-73.0502243041992
25261.125,-73.0719680786133
25262.35,-73.2149658203125
25263.575,-73.4022750854492
25264.8,-73.488410949707
25266.025,-73.305290222168
25267.25,-73.0034255981445
25268.475,-72.6447067260742
25269.7,-72.2851486206055
25270.925,-71.9757614135742
25272.15,-71.7575149536133
25273.375,-71.6705551147461
25274.6,-71.6705627441406
25275.825,-71.7366256713867
25277.05,-71.9381561279297
25278.275,-72.2199554443359
25279.5,-72.4775085449219
25280.725,-72.5452423095703
25281.95,-72.3295135498047
25283.175,-72.0042343139648
25284.4,-71.622932434082
25285.625,-71.2366180419922
25286.85,-70.887092590332
25288.075,-70.6287155151367
25289.3,-70.5275421142578
25290.525,-70.5283813476563
25291.75,-70.6730499267578
25292.975,-71.1789474487305
25294.2,-72.171516418457
25295.425,-73.7853775024414
25296.65,-75.9252014160156
25297.875,-77.6452560424805
25299.1,-78.1804275512695
25300.325,-78.1804351806641
25301.55,-77.3592910766602
25302.775,-77.2698287963867
25304,-77.2823715209961
25305.225,-77.6227111816406
25306.45,-78.4831619262695
25307.675,-79.9306182861328
25308.9,-81.6841201782227
25310.125,-82.4275054931641
25311.35,-80.2960433959961
25312.575,-78.4296646118164
25313.8,-76.5256576538086
25315.025,-74.7763442993164
25316.25,-73.2578201293945
25317.475,-72.0403213500977
25318.7,-71.1322174072266
25319.925,-70.5452194213867
25321.15,-70.252555847168
25322.375,-70.2007141113281
25323.6,-70.2040634155273
25324.825,-70.2968826293945
25326.05,-70.252571105957
25327.275,-69.9047164916992
25328.5,-69.3361129760742
25329.725,-68.6387329101563
25330.95,-67.9020462036133
25332.175,-67.1996459960938
25333.4,-66.5683288574219
25334.625,-66.0323333740234
25335.85,-65.574104309082
25337.075,-65.1727294921875
25338.3,-64.7964477539063
25339.525,-64.4276962280273
25340.75,-64.0564270019531
25341.975,-63.7018852233887
25343.2,-63.3841361999512
25344.425,-63.1341209411621
25345.65,-62.9827728271484
25346.875,-62.9535102844238
25348.1,-62.9627151489258
25349.325,-63.1073799133301
25350.55,-63.4468803405762
25351.775,-64.0163345336914
25353,-64.8257751464844
25354.225,-65.8417510986328
25355.45,-66.8543930053711
25356.675,-67.6203460693359
25357.9,-67.7625045776367
25359.125,-67.3920745849609
25360.35,-66.9831848144531
25361.575,-66.7030639648438
25362.8,-66.6520614624023
25364.025,-66.6813278198242
25365.25,-67.0208282470703
25366.475,-67.821907043457
25367.7,-69.1648406982422
25368.925,-71.0830764770508
25370.15,-73.2914733886719
25371.375,-74.8585052490234
25372.6,-75.3593902587891
25373.825,-75.3593978881836
25375.05,-74.2062835693359
25376.275,-73.4997100830078
25377.5,-72.7738952636719
25378.725,-72.0514297485352
25379.95,-71.3247833251953
25381.175,-70.5922775268555
25382.4,-69.8405456542969
25383.625,-69.0812835693359
25384.85,-68.3211898803711
25386.075,-67.6020660400391
25387.3,-66.9540176391602
25388.525,-66.4222030639648
25389.75,-66.0375595092773
25390.975,-65.8343658447266
25392.2,-65.8076171875
25393.425,-65.8327026367188
25394.65,-66.0384140014648
25395.875,-66.4464797973633
25397.1,-67.0226287841797
25398.325,-67.7133255004883
25399.55,-68.4149017333984
25400.775,-69.0328521728516
25402,-69.4768753051758
25403.225,-69.7068328857422
25404.45,-69.6399383544922
25405.675,-69.4668579101563
25406.9,-69.2778778076172
25408.125,-69.1139907836914
25409.35,-68.9877319335938
25410.575,-68.8974227905273
25411.8,-68.8355484008789
25413.025,-68.7979278564453
25414.25,-68.7929153442383
25415.475,-68.7979354858398
25416.7,-68.8623275756836
25417.925,-69.0312423706055
25419.15,-69.3489990234375
25420.375,-69.8758087158203
25421.6,-70.6593246459961
25422.825,-71.748893737793
25424.05,-73.1478500366211
25425.275,-74.8252639770508
25426.5,-76.59130859375
25427.725,-78.1834259033203
25428.95,-79.3800277709961
25430.175,-80.0732345581055
25431.4,-79.9712295532227
25432.625,-79.9712295532227
25433.85,-78.3256072998047
25435.075,-77.1632995605469
25436.3,-75.923225402832
25437.525,-74.7341613769531
25438.75,-73.6805648803711
25439.975,-72.8602600097656
25441.2,-72.3359756469727
25442.425,-72.1670684814453
25443.65,-72.1679077148438
25444.875,-72.3811416625977
25446.1,-72.963134765625
25447.325,-73.8444900512695
25448.55,-74.8286972045898
25449.775,-75.6724243164063
25451,-76.2343521118164
25452.225,-76.4434051513672
25453.45,-76.0930404663086
25454.675,-76.0930480957031
25455.9,-74.5360565185547
25457.125,-73.5142288208008
25458.35,-72.5082931518555
25459.575,-71.6511993408203
25460.8,-71.0223846435547
25462.025,-70.6870803833008
25463.25,-70.6410903930664
25464.475,-70.6778869628906
25465.7,-70.9989929199219
25466.925,-71.6353378295898
25468.15,-72.5526504516602
25469.375,-73.7484130859375
25470.6,-75.2452087402344
25471.825,-77.1734771728516
25473.05,-79.1895446777344
25474.275,-80.4262847900391
25475.5,-79.4203414916992
25476.725,-79.4211883544922
25477.95,-76.8733062744141
25479.175,-75.9075088500977
25480.4,-75.3188323974609
25481.625,-75.0788421630859
25482.85,-74.9375305175781
25484.075,-74.63232421875
25485.3,-73.9817733764648
25486.525,-73.0954132080078
25487.75,-72.1722564697266
25488.975,-71.4012908935547
25490.2,-70.9137954711914
25491.425,-70.8084411621094
25492.65,-70.8335266113281
25493.875,-71.2558135986328
25495.1,-72.2684478759766
25496.325,-73.8505325317383
25497.55,-75.6291198730469
25498.775,-76.6835708618164
25500,-76.1316833496094
25501.225,-76.1316909790039
25502.45,-73.9333419799805
25503.675,-72.6472778320313
25504.9,-71.2968292236328
25506.125,-69.9329986572266
25507.35,-68.5817108154297
25508.575,-67.3048477172852
25509.8,-66.1375274658203
25511.025,-65.1282424926758
25512.25,-64.3012542724609
25513.475,-63.6933441162109
25514.7,-63.3237495422363
25515.925,-63.2200660705566
25517.15,-63.2217445373535
25518.375,-63.4124031066895
25519.6,-63.9216499328613
25520.825,-64.7971496582031
25522.05,-66.0840606689453
25523.275,-67.8902435302734
25524.5,-70.3344421386719
25525.725,-73.5111465454102
25526.95,-76.9353713989258
25528.175,-78.7816925048828
25529.4,-78.0918350219727
25530.625,-78.0918426513672
25531.85,-75.0731811523438
25533.075,-73.4033126831055
25534.3,-71.8028411865234
25535.525,-70.3838195800781
25536.75,-69.1955947875977
25537.975,-68.2908325195313
25539.2,-67.6921234130859
25540.425,-67.4287261962891
25541.65,-67.4170227050781
25542.875,-67.5223922729492
25544.1,-68.0015335083008
25545.325,-68.9129943847656
25546.55,-70.3060989379883
25547.775,-72.300422668457
25549,-75.0941543579102
25550.225,-79.3085784912109
25551.45,-83.676025390625
25552.675,-86.6194381713867
25553.9,-86.8335113525391
25555.125,-86.8335113525391
25556.35,-85.2347106933594
25557.575,-83.8324203491211
25558.8,-82.1349487304688
25560.025,-80.4575500488281
25561.25,-79.0736541748047
25562.475,-78.2801055908203
25563.7,-78.19482421875
25564.925,-78.5201034545898
25566.15,-80.381477355957
25567.375,-81.1925888061523
25568.6,-77.7349319458008
25569.825,-75.172004699707
25571.05,-72.8515625
25572.275,-70.9868545532227
25573.5,-69.6489486694336
25574.725,-68.8988876342773
25575.95,-68.7308197021484
25577.175,-68.746711730957
25578.4,-69.1271820068359
25579.625,-69.6723861694336
25580.85,-69.5001373291016
25582.075,-69.5001449584961
25583.3,-67.4723739624023
25584.525,-66.3476943969727
25585.75,-65.350959777832
25586.975,-64.5724639892578
25588.2,-64.0414886474609
25589.425,-63.7747459411621
25590.65,-63.7371215820313
25591.875,-63.7613754272461
25593.1,-63.9771194458008
25594.325,-64.3793334960938
25595.55,-64.8910903930664
25596.775,-65.4346237182617
25598,-65.9187850952148
25599.225,-66.2775115966797
25600.45,-66.4823837280273
25601.675,-66.5434341430664
25602.9,-66.5007934570313
25604.125,-66.4840698242188
25605.35,-66.4849166870117
25606.575,-66.5342559814453
25607.8,-66.6697235107422
25609.025,-66.894660949707
25610.25,-67.1881713867188
25611.475,-67.5126190185547
25612.7,-67.7994384765625
25613.925,-67.984245300293
25615.15,-67.8345718383789
25616.375,-67.5101318359375
25617.6,-67.0870208740234
25618.825,-67.087028503418
25620.05,-66.2040100097656
25621.275,-65.8469543457031
25622.5,-65.5818862915039
25623.725,-65.4146575927734
25624.95,-65.3360595703125
25626.175,-65.3218460083008
25627.4,-65.3226852416992
25628.625,-65.3402557373047
25629.85,-65.347785949707
25631.075,-65.3001251220703
25632.3,-65.2206878662109
25633.525,-65.1362380981445
25634.75,-65.0777130126953
25635.975,-65.0685195922852
25637.2,-65.081901550293
25638.425,-65.1847610473633
25639.65,-65.4188995361328
25640.875,-65.8152542114258
25642.1,-66.39892578125
25643.325,-67.2117080688477
25644.55,-68.2853927612305
25645.775,-69.6885299682617
25647,-71.4637756347656
25648.225,-73.6479187011719
25649.45,-76.1155319213867
25650.675,-78.4986953735352
25651.9,-80.5440292358398
25653.125,-82.361083984375
25654.35,-83.8327941894531
25655.575,-83.9097213745117
25656.8,-80.2538909912109
25658.025,-77.7118606567383
25659.25,-75.2300415039063
25660.475,-73.0158004760742
25661.7,-71.1360397338867
25662.925,-69.6576538085938
25664.15,-68.5915145874023
25665.375,-67.9618606567383
25666.6,-67.7762298583984
25667.825,-67.7787475585938
25669.05,-68.0647277832031
25670.275,-68.8449020385742
25671.5,-70.1025466918945
25672.725,-71.7013549804688
25673.95,-73.0258865356445
25675.175,-73.4640579223633
25676.4,-72.7574768066406
25677.625,-72.7574844360352
25678.85,-70.7966156005859
25680.075,-69.8224487304688
25681.3,-68.9519805908203
25682.525,-68.2437286376953
25683.75,-67.7261276245117
25684.975,-67.4342956542969
25686.2,-67.3732604980469
25687.425,-67.3866424560547
25688.65,-67.6040573120117
25689.875,-68.1057815551758
25691.1,-68.8976593017578
25692.325,-69.9947509765625
25693.55,-71.3912048339844
25694.775,-73.102897644043
25696,-75.1039199829102
25697.225,-77.3039474487305
25698.45,-79.3275451660156
25699.675,-80.5994033813477
25700.9,-80.3017196655273
25702.125,-80.3017272949219
25703.35,-78.2329864501953
25704.575,-77.1810531616211
25705.8,-76.3097457885742
25707.025,-75.7210693359375
25708.25,-75.4777450561523
25709.475,-75.4752349853516
25710.7,-75.6282653808594
25711.925,-76.1651077270508
25713.15,-76.8842391967773
25714.375,-77.4470062255859
25715.6,-77.26806640625
25716.825,-77.26806640625
25718.05,-76.2688217163086
25719.275,-75.8866806030273
25720.5,-75.6609191894531
25721.725,-75.5371627807617
25722.95,-75.3908309936523
25724.175,-75.1291122436523
25725.4,-74.7118530273438
25726.625,-74.1808776855469
25727.85,-73.6189575195313
25729.075,-73.1264419555664
25730.3,-72.7861175537109
25731.525,-72.684944152832
25732.75,-72.6916351318359
25733.975,-72.9433364868164
25735.2,-73.6791915893555
25736.425,-75.1567535400391
25737.65,-77.4086303710938
25738.875,-79.8285827636719
25740.1,-79.2273635864258
25741.325,-79.2282028198242
25742.55,-76.2864761352539
25743.775,-75.0321884155273
25745,-74.0412979125977
25746.225,-73.2711715698242
25747.45,-72.6122512817383
25748.675,-71.9600296020508
25749.9,-71.2609710693359
25751.125,-70.5769729614258
25752.35,-69.9908065795898
25753.575,-69.6145172119141
25754.8,-69.53173828125
25756.025,-69.5559997558594
25757.25,-69.9389801025391
25758.475,-70.9457626342773
25759.7,-72.9392547607422
25760.925,-76.0473937988281
25762.15,-78.788444519043
25763.375,-79.2316284179688
25764.6,-76.3576354980469
25765.825,-74.6459503173828
25767.05,-73.0053405761719
25768.275,-71.4943389892578
25769.5,-70.1188049316406
25770.725,-68.9171981811523
25771.95,-67.9087524414063
25773.175,-67.1419677734375
25774.4,-66.6427688598633
25775.625,-66.4470977783203
25776.85,-66.4454345703125
25778.075,-66.5775527954102
25779.3,-67.04833984375
25780.525,-67.8485794067383
25781.75,-68.9063720703125
25782.975,-70.1121673583984
25784.2,-71.2836837768555
25785.425,-72.3406372070313
25786.65,-73.3223342895508
25787.875,-74.3257675170898
25789.1,-75.3425903320313
25790.325,-76.0090408325195
25791.55,-75.2355651855469
25792.775,-75.2355728149414
25794,-72.545539855957
25795.225,-71.1382293701172
25796.45,-69.8672180175781
25797.675,-68.8152847290039
25798.9,-68.0292663574219
25800.125,-67.5601654052734
25801.35,-67.4431076049805
25802.575,-67.4523086547852
25803.8,-67.7750854492188
25805.025,-68.6346969604492
25806.25,-70.2167816162109
25807.475,-72.9018096923828
25808.7,-75.5926818847656
25809.925,-77.016731262207
25811.15,-75.2440032958984
25812.375,-73.9152908325195
25813.6,-72.7019805908203
25814.825,-71.7119293212891
25816.05,-70.9526672363281
25817.275,-70.3924255371094
25818.5,-69.9609527587891
25819.725,-69.5963745117188
25820.95,-69.2393264770508
25822.175,-68.8647155761719
25823.4,-68.478401184082
25824.625,-68.1205139160156
25825.85,-67.8337020874023
25827.075,-67.6748275756836
25828.3,-67.6572723388672
25829.525,-67.6865463256836
25830.75,-67.893928527832
25831.975,-68.2785797119141
25833.2,-68.7610702514648
25834.425,-69.1883697509766
25835.65,-69.2536010742188
25836.875,-68.8664474487305
25838.1,-68.308708190918
25839.325,-68.3087158203125
25840.55,-67.0820236206055
25841.775,-66.5234451293945
25843,-66.0317687988281
25844.225,-65.626220703125
25845.45,-65.3118133544922
25846.675,-65.1052780151367
25847.9,-65.0099563598633
25849.125,-65.0032730102539
25850.35,-65.0258560180664
25851.575,-65.1387481689453
25852.8,-65.315185546875
25854.025,-65.5217361450195
25855.25,-65.7282791137695
25856.475,-65.918098449707
25857.7,-66.0820007324219
25858.925,-66.225830078125
25860.15,-66.3629684448242
25861.375,-66.5218505859375
25862.6,-66.7534790039063
25863.825,-67.1389694213867
25865.05,-67.7937164306641
25866.275,-68.8874664306641
25867.5,-70.5983200073242
25868.725,-72.9329833984375
25869.95,-74.1404495239258
25871.175,-74.1404571533203
25872.4,-71.8183441162109
25873.625,-70.6786193847656
25874.85,-69.8608245849609
25876.075,-69.4820327758789
25877.3,-69.4644775390625
25878.525,-69.6108169555664
25879.75,-70.2881393432617
25880.975,-71.5089874267578
25882.2,-73.0275192260742
25883.425,-74.4390258789063
25884.65,-75.2208709716797
25885.875,-75.3153610229492
25887.1,-75.1581649780273
25888.325,-75.1263961791992
25889.55,-75.1598434448242
25890.775,-75.4550247192383
25892,-76.0754852294922
25893.225,-76.8347549438477
25894.45,-77.4167556762695
25895.675,-77.0647201538086
25896.9,-76.3121490478516
25898.125,-76.3121566772461
25899.35,-74.3847351074219
25900.575,-73.3946838378906
25901.8,-72.4656753540039
25903.025,-71.6570816040039
25904.25,-70.9998321533203
25905.475,-70.5265502929688
25906.7,-70.2338943481445
25907.925,-70.1034469604492
25909.15,-70.0875625610352
25910.375,-70.0967712402344
25911.6,-70.1737060546875
25912.825,-70.3033218383789
25914.05,-70.4722366333008
25915.275,-70.698844909668
25916.5,-71.0166091918945
25917.725,-71.4873886108398
25918.95,-72.1931381225586
25920.175,-73.2684936523438
25921.4,-74.8371963500977
25922.625,-76.7286758422852
25923.85,-78.1819839477539
25925.075,-78.348388671875
25926.3,-76.4067535400391
25927.525,-75.1591567993164
25928.75,-74.0227737426758
25929.975,-73.0862426757813
25931.2,-72.3604278564453
25932.425,-71.8453369140625
25933.65,-71.5150451660156
25934.875,-71.355339050293
25936.1,-71.3369445800781
25937.325,-71.3603591918945
25938.55,-71.545166015625
25939.775,-71.9482192993164
25941,-72.6297225952148
25942.225,-73.6925277709961
25943.45,-75.2938461303711
25944.675,-77.7514266967773
25945.9,-81.5586242675781
25947.125,-87.1912307739258
25948.35,-90.073600769043
25949.575,-90.7040939331055
25950.8,-91.2208709716797
25952.025,-91.7184066772461
25953.25,-89.4916229248047
25954.475,-87.7899780273438
25955.7,-86.4897003173828
25956.925,-86.0331420898438
25958.15,-86.0423431396484
25959.375,-86.9763793945313
25960.6,-86.7832183837891
25961.825,-86.784065246582
25963.05,-81.9374847412109
25964.275,-79.3795700073242
25965.5,-77.0365600585938
25966.725,-74.9987564086914
25967.95,-73.2561340332031
25969.175,-71.8279190063477
25970.4,-70.7107620239258
25971.625,-69.9372940063477
25972.85,-69.5401000976563
25974.075,-69.5033111572266
25975.3,-69.5819244384766
25976.525,-70.1321411132813
25977.75,-71.2008056640625
25978.975,-72.6148147583008
25980.2,-73.7854919433594
25981.425,-73.9786529541016
25982.65,-73.4133911132813
25983.875,-73.4133987426758
25985.1,-72.2184829711914
25986.325,-71.793701171875
25987.55,-71.5319747924805
25988.775,-71.4517059326172
25990,-71.4517059326172
25991.225,-71.548713684082
25992.45,-71.7661285400391
25993.675,-71.9601287841797
25994.9,-71.6565933227539
25996.125,-71.0486831665039
25997.35,-70.2559814453125
25998.575,-69.4122619628906
25999.8,-68.6145401000977
26001.025,-67.9572906494141
26002.25,-67.4881973266602
26003.475,-67.2406845092773
26004.7,-67.2013854980469
26005.925,-67.2197875976563
26007.15,-67.4096069335938
26008.375,-67.7566375732422
26009.6,-68.1571807861328
26010.825,-68.4933319091797
26012.05,-68.6095657348633
26013.275,-68.3503494262695
26014.5,-67.9464721679688
26015.725,-67.4715194702148
26016.95,-66.9940567016602
26018.175,-66.588508605957
26019.4,-66.3142395019531
26020.625,-66.2306289672852
26021.85,-66.2331390380859
26023.075,-66.4028930664063
26024.3,-66.8912353515625
26025.525,-67.7918243408203
26026.75,-69.229248046875
26027.975,-71.4334564208984
26029.2,-74.2363891601563
26030.425,-76.6797485351563
26031.65,-76.8361206054688
26032.875,-76.8361282348633
26034.1,-74.4178619384766
26035.325,-73.0891494750977
26036.55,-71.8147964477539
26037.775,-70.6658706665039
26039,-69.6649475097656
26040.225,-68.8521728515625
26041.45,-68.2300491333008
26042.675,-67.8027572631836
26043.9,-67.55859375
26045.125,-67.4883575439453
26046.35,-67.4883651733398
26047.575,-67.5711517333984
26048.8,-67.7760238647461
26050.025,-68.0594940185547
26051.25,-68.368896484375
26052.475,-68.6557159423828
26053.7,-68.893196105957
26054.925,-69.1081008911133
26056.15,-69.3447494506836
26057.375,-69.6691970825195
26058.6,-70.1408157348633
26059.825,-70.8097763061523
26061.05,-71.6810989379883
26062.275,-72.7338714599609
26063.5,-73.8803024291992
26064.725,-74.9991302490234
26065.95,-75.9281463623047
26067.175,-76.5879135131836
26068.4,-76.9474792480469
26069.625,-77.0202331542969
26070.85,-76.9257507324219
26072.075,-76.8613662719727
26073.3,-76.8588638305664
26074.525,-76.8998413085938
26075.75,-77.0971832275391
26076.975,-77.4885330200195
26078.2,-78.0588150024414
26079.425,-78.7277755737305
26080.65,-79.2779998779297
26081.875,-78.9936981201172
26083.1,-78.0931243896484
26084.325,-78.0931243896484
26085.55,-75.4582824707031
26086.775,-73.9882583618164
26088,-72.5065231323242
26089.225,-71.0699462890625
26090.45,-69.6843795776367
26091.675,-68.3807525634766
26092.9,-67.1540603637695
26094.125,-66.0235366821289
26095.35,-64.9899978637695
26096.575,-64.0793914794922
26097.8,-63.3008995056152
26099.025,-62.6871376037598
26100.25,-62.2590103149414
26101.475,-62.0541458129883
26102.7,-62.0432815551758
26103.925,-62.1126899719238
26105.15,-62.4797821044922
26106.375,-63.2173118591309
26107.6,-64.3729400634766
26108.825,-65.980110168457
26110.05,-67.8163986206055
26111.275,-69.2797393798828
